30,1,Yeatman Boulevard Fire Station,firestation
31,1,Cribb Cinema,cinema
32,1,Club Gaze,club
33,1,Seaward Road,street
34,1,Guttridge Park,park
35,1,a carpark,carpark
36,1,Lavor Park,park
37,1,Pyncombes Plaza,street
38,1,Gapper Street,street
39,1,Tigwell Street,street
40,1,the Spankling Building,building
41,1,Mahoney Plaza Police Department,police
42,1,Codman Alley Railway Station,railway
43,1,the Genge Monument,monument
44,1,the Gilmore Motel,hotel
45,1,Schonlau Walk,street
46,1,a junkyard,junkyard
47,1,a junkyard,junkyard
48,1,Club Hefferin,club
49,1,Merson Street,street
50,1,Barrat Lane,street
51,1,Chadwick Lane,street
52,1,wasteland,wasteland
53,1,Broad Boulevard Railway Station,railway
54,1,Swearse Road,street
55,1,a carpark,carpark
56,1,Adlam Cinema,cinema
57,1,Fenwyk Plaza Police Department,police
58,1,the Bareham Arms,pub
59,1,Stranks Walk Railway Station,railway
60,1,the Thompson Building,building
61,1,Peppe Alley,street
62,1,Samuel Boulevard,street
63,1,the Gaffney Building,building
64,1,Cutler Towers,tower
65,1,the Dobin Building,building
66,1,Sommerfield Grove,street
67,1,Coutts Park,park
68,1,Crees Avenue,street
69,1,Leighton Way,street
70,1,a junkyard,junkyard
71,1,Shuffery Cinema,cinema
72,1,Lynewraye Auto Repair,autorepair
73,1,the Mooney Building,building
74,1,a junkyard,junkyard
75,1,Izzard Walk,street
76,1,Doig Avenue,street
77,1,McCandy Avenue,street
78,1,Fooks Alley,street
79,1,Angus Towers,tower
80,1,Underhill Square,street
81,1,Moberly Library,library
82,1,the Otero Building,building
83,1,the Higgdon Museum,museum
84,1,a junkyard,junkyard
85,1,Cull Avenue Police Dept,police
86,1,Tikanoff Park,park
87,1,Mallard Towers,tower
88,1,a cemetery,cemetery
89,1,a junkyard,junkyard
90,1,Howell Library,library
91,1,Andow Towers,tower
92,1,Lovel Way,street
93,1,the Perryn Building,building
94,1,Cullen Way,street
95,1,a warehouse,warehouse
96,1,Bellot Street,street
97,1,Mogridge Drive,street
98,1,Hamerton Road,street
99,1,the Trood Building,building
0,2,Sinkins Auto Repair,autorepair
1,2,Scorse Plaza,street
2,2,Voules Walk,street
3,2,Pavey Place School,school
4,2,Cranton Library,library
5,2,Glastonbury Alley,street
6,2,Ditcher Lane,street
7,2,Heward Towers,tower
8,2,Bedford Street,street
9,2,the Boucher Arms,pub
10,2,the Haley Arms,pub
11,2,Hardyman Library,library
12,2,a factory,factory
13,2,the Phillipps Building,building
14,2,Dawney Grove Railway Station,railway
15,2,Craig Park,park
16,2,the Deanesly Museum,museum
17,2,Maney Drive,street
18,2,St. Vladimir's Church,church
19,2,Hambridge Park,park
20,2,Ethelwyn Plaza,street
21,2,Winters Place,street
22,2,Stiby Boulevard,street
23,2,Moudry Grove,street
24,2,St. Alberic's Church,church
25,2,a cemetery,cemetery
26,2,Augarde Street Police Department,police
27,2,Gully Walk,street
28,2,Stambury Plaza School,school
29,2,Pulling Road,street
30,2,Jacquet Way,street
31,2,the Lombard Monument,monument
32,2,Club Hannam,club
33,2,the Sandy Building,building
34,2,the Every Building,building
35,2,the Fowle Museum,museum
36,2,Godfry Street,street
37,2,Clement Park,park
38,2,Coole Avenue,street
39,2,the Hamlin Building,building
40,2,a junkyard,junkyard
41,2,Wescombe Cinema,cinema
42,2,Hateley Avenue,street
43,2,the Herridge Hotel,hotel
44,2,the Eastwood Building,building
45,2,a junkyard,junkyard
46,2,the Scarman Building,building
47,2,Meade Walk Railway Station,railway
48,2,Whalen Place School,school
49,2,a junkyard,junkyard
50,2,Lockwood Park,park
51,2,Club Bussicott,club
52,2,Whittle Row,street
53,2,the Corless Arms,pub
54,2,Luckraft Avenue,street
55,2,Clarkson Lane,street
56,2,Dennett Lane,street
57,2,Latter Walk Railway Station,railway
58,2,Hamlin Way,street
59,2,Duckworth Drive,street
60,2,Dann Drive,street
61,2,Gamlen Square School,school
62,2,a warehouse,warehouse
63,2,Alven Crescent,street
64,2,Colles Park,park
65,2,a carpark,carpark
66,2,Cembrowicz Cinema,cinema
67,2,Pattle Way,street
68,2,Smeeth Library,library
69,2,Gotobed Library,library
70,2,Purchase Road,street
71,2,Elphick Walk,street
72,2,the Hockin Building,building
73,2,Perry Library,library
74,2,a factory,factory
75,2,Stoy Avenue Fire Station,firestation
76,2,the Kilpatrick Motel,hotel
77,2,wasteland,wasteland
78,2,Stammers Drive Railway Station,railway
79,2,the Molton Hotel,hotel
80,2,Cowgall Avenue,street
81,2,Lahey Towers,tower
82,2,Meetcham Drive Fire Station,firestation
83,2,wasteland,wasteland
84,2,Devenish Avenue,street
85,2,Sawtell Road,street
86,2,Tinkler Plaza School,school
87,2,the Floyd Monument,monument
88,2,a factory,factory
89,2,Attrell Avenue,street
90,2,Purt Avenue,street
91,2,the Bridgman Building,building
92,2,Muncey Street,street
93,2,Beach Walk,street
94,2,the Turvill Building,building
95,2,Weston Crescent Fire Station,firestation
96,2,Anne General Hospital,hospital
97,2,the Much Arms,pub
98,2,St Barbara's Church,church
99,2,a cemetery,cemetery
0,3,the Emberson Building,building
1,3,the Dibbin Building,building
2,3,wasteland,wasteland
3,3,Dovey Boulevard Fire Station,firestation
4,3,a warehouse,warehouse
5,3,Owens Walk,street
6,3,Tomkins Bank,bank
7,3,McDougall Cinema,cinema
8,3,the Yelling Building,building
9,3,the Hodgkins Arms,pub
10,3,Sillence Walk Police Department,police
11,3,Freake Grove,street
12,3,Putt Library,library
13,3,Rhodes Grove,street
14,3,Trafford Way,street
15,3,Gulliver Alley,street
16,3,a factory,factory
17,3,Kemble Alley School,school
18,3,a cemetery,cemetery
19,3,Kening Square,street
20,3,the Balchin Building,building
21,3,Farmer Boulevard,street
22,3,Ponder Auto Repair,autorepair
23,3,the Milnerr Building,building
24,3,Club Furnell,club
25,3,the Elson Building,building
26,3,Summers Towers,tower
27,3,Kembry Boulevard Fire Station,firestation
28,3,the Bendall Building,building
29,3,the Norcliffe Building,building
30,3,Estlin Square,street
31,3,the Dalgliesh Monument,monument
32,3,Crost Avenue,street
33,3,Dorothey Plaza Police Department,police
34,3,St. Andrew's Church,church
35,3,a cemetery,cemetery
36,3,Club Cranfield,club
37,3,Maskell Plaza,street
38,3,the Pepperell Monument,monument
39,3,the Fowles Museum,museum
40,3,a carpark,carpark
41,3,the Brazey Building,building
42,3,Baynton Park,park
43,3,the Hocking Monument,monument
44,3,Cookesley Walk Fire Station,firestation
45,3,Plummer Library,library
46,3,Rago Cinema,cinema
47,3,Trott Plaza,street
48,3,Kemys Way School,school
49,3,wasteland,wasteland
50,3,Club Bennetts,club
51,3,the Lethbridge Building,building
52,3,Hooke Auto Repair,autorepair
53,3,a junkyard,junkyard
54,3,St. Maximillian's Church,church
55,3,Trickey Lane,street
56,3,Frankham Avenue School,school
57,3,a junkyard,junkyard
58,3,Hoskins Place,street
59,3,Sindercombe Grove,street
60,3,the Roadnight Building,building
61,3,Atkinson Walk,street
62,3,Blom Crescent,street
63,3,Younge Lane,street
64,3,Reeve Alley,street
65,3,wasteland,wasteland
66,3,Ruse Library,library
67,3,Webley Crescent,street
68,3,Helliar Place,street
69,3,the Clack Building,building
70,3,the Nickells Building,building
71,3,Kellett Row,street
72,3,a factory,factory
73,3,Clare General Hospital,hospital
74,3,Blandy Lane,street
75,3,the Acourt Arms,pub
76,3,Lancey Row,street
77,3,the Bruce Building,building
78,3,wasteland,wasteland
79,3,Dymock Alley,street
80,3,Darbey Cinema,cinema
81,3,Hindmarsh Row Police Dept,police
82,3,Standfast Plaza,street
83,3,a junkyard,junkyard
84,3,Billinghurst Place Police Dept,police
85,3,St Matheos's Church,church
86,3,the Brain Museum,museum
87,3,the Garard Building,building
88,3,Bargery Square,street
89,3,the Wallbutton Building,building
90,3,Townsend Bank,bank
91,3,Waddington Towers,tower
92,3,a warehouse,warehouse
93,3,St Anacletus's Hospital,hospital
94,3,wasteland,wasteland
95,3,Downe Towers,tower
96,3,a carpark,carpark
97,3,a factory,factory
98,3,Nott Auto Repair,autorepair
99,3,wasteland,wasteland
0,4,Club Magee,club
1,4,Wilmott Row,street
2,4,Turpin Crescent,street
3,4,the Tobit Arms,pub
4,4,the Doyne Hotel,hotel
5,4,a junkyard,junkyard
6,4,Bissley Bank,bank
7,4,Turnock Place,street
8,4,Hopes Library,library
9,4,Alderson Street,street
10,4,Stowell Road,street
11,4,a factory,factory
12,4,the Govier Arms,pub
13,4,Delacombe Street,street
14,4,wasteland,wasteland
15,4,Stowell Crescent,street
16,4,a junkyard,junkyard
17,4,Cavendish Towers,tower
18,4,a junkyard,junkyard
19,4,Kilburn Drive,street
20,4,a warehouse,warehouse
21,4,Holloms Boulevard Railway Station,railway
22,4,a carpark,carpark
23,4,Cleal Cinema,cinema
24,4,Mare Way,street
25,4,Weaver Auto Repair,autorepair
26,4,Gulledge Walk,street
27,4,the Willmott Motel,hotel
28,4,Cornford Cinema,cinema
29,4,a warehouse,warehouse
30,4,wasteland,wasteland
31,4,Liminton Plaza,street
32,4,the Badman Building,building
33,4,Neot General Hospital,hospital
34,4,Bowerman Way,street
35,4,a carpark,carpark
36,4,Game Bank,bank
37,4,a factory,factory
38,4,the Read Museum,museum
39,4,Hartleys Lane,street
40,4,Gimblett Bank,bank
41,4,Yeriod Bank,bank
42,4,a warehouse,warehouse
43,4,Challenger Crescent Police Department,police
44,4,Chitty Walk,street
45,4,the Pegrum Monument,monument
46,4,a warehouse,warehouse
47,4,the Channing Building,building
48,4,wasteland,wasteland
49,4,Troake Road,street
50,4,Nutt Avenue,street
51,4,a factory,factory
52,4,Adalbert General Hospital,hospital
53,4,Bulleid Square,street
54,4,Gillycuddy Boulevard,street
55,4,the Braddick Building,building
56,4,Courage Avenue,street
57,4,a warehouse,warehouse
58,4,wasteland,wasteland
59,4,wasteland,wasteland
60,4,Willy Auto Repair,autorepair
61,4,Tame Way School,school
62,4,Bentley Street,street
63,4,Heywood Walk,street
64,4,Ford Cinema,cinema
65,4,Bagehot Cinema,cinema
66,4,Jelly Alley,street
67,4,Curton Mansion,mansion
68,4,Curton Mansion,mansion
69,4,Hingley Cinema,cinema
70,4,Buckenham Road,street
71,4,Coathupe Library,library
72,4,a factory,factory
73,4,Box Plaza,street
74,4,the Flowar Building,building
75,4,Battell Walk,street
76,4,a factory,factory
77,4,Gaisford Cinema,cinema
78,4,Sivewright Boulevard,street
79,4,Club Webley,club
80,4,Thorp Towers,tower
81,4,the Bizzell Building,building
82,4,Pask Walk,street
83,4,wasteland,wasteland
84,4,a junkyard,junkyard
85,4,Lockwood Walk,street
86,4,wasteland,wasteland
87,4,Salter Grove Railway Station,railway
88,4,Orome Avenue,street
89,4,the Carlyle Building,building
90,4,wasteland,wasteland
91,4,the Pepperell Museum,museum
92,4,Duport Avenue,street
93,4,Silley Plaza,street
94,4,Parrott Towers,tower
95,4,the Speak Motel,hotel
96,4,the Holdway Museum,museum
97,4,Midelton Crescent Police Dept,police
98,4,Clerck Walk,street
99,4,Byers Walk,street
0,5,Wale Walk Police Department,police
1,5,Buckinham Lane,street
2,5,a warehouse,warehouse
3,5,St. Bartholomew's Hospital,hospital
4,5,the Buttle Building,building
5,5,Montacute Place,street
6,5,the Oakes Museum,museum
7,5,Andow Square,street
8,5,wasteland,wasteland
9,5,Imber Road Railway Station,railway
10,5,Club Normandare,club
11,5,Club Gayler,club
12,5,Philp Drive,street
13,5,Alven Boulevard,street
14,5,Holton Lane,street
15,5,the Grime Arms,pub
16,5,Haile Street,street
17,5,a factory,factory
18,5,wasteland,wasteland
19,5,a warehouse,warehouse
20,5,the Hellear Building,building
21,5,wasteland,wasteland
22,5,wasteland,wasteland
23,5,Roche Plaza,street
24,5,the Boait Monument,monument
25,5,Heward Square,street
26,5,St. Alcuin's Church,church
27,5,a cemetery,cemetery
28,5,wasteland,wasteland
29,5,a junkyard,junkyard
30,5,the Lax Museum,museum
31,5,Cowen Road Fire Station,firestation
32,5,St. Ethelbert's Church,church
33,5,the Pearl Arms,pub
34,5,the Overton Museum,museum
35,5,Ashcroft Way,street
36,5,Shire Crescent,street
37,5,Bozon Road School,school
38,5,the Pridham Building,building
39,5,Woolf Park,park
40,5,the Flynn Motel,hotel
41,5,Havenhand Boulevard,street
42,5,St. Jude's Hospital,hospital
43,5,a warehouse,warehouse
44,5,Colsworthy Street,street
45,5,Alphege General Hospital,hospital
46,5,the Havill Motel,hotel
47,5,Weary Library,library
48,5,Sparey Plaza,street
49,5,Ireland Drive,street
50,5,wasteland,wasteland
51,5,St. Barnabas's Church,church
52,5,the McLean Monument,monument
53,5,Costen Way,street
54,5,Steeds Bank,bank
55,5,Muxlow Lane,street
56,5,Henniker Road,street
57,5,Bollans Walk,street
58,5,Gainard Place Police Department,police
59,5,the Chafy Monument,monument
60,5,Vince Lane,street
61,5,Hanna Drive,street
62,5,Rickett Plaza,street
63,5,Briant Lane,street
64,5,Hathway Park,park
65,5,Woodard Square,street
66,5,St. Louis's Hospital,hospital
67,5,Curton Mansion,mansion
68,5,Curton Mansion,mansion
69,5,the Haslock Building,building
70,5,Mee Library,library
71,5,the Adney Hotel,hotel
72,5,the Finlay Building,building
73,5,St Telesphorus's Church,largechurch
74,5,St Telesphorus's Church,largechurch
75,5,Goodwyn Avenue School,school
76,5,Meecham Towers,tower
77,5,Devonshire Square,street
78,5,Sheapperd Library,library
79,5,the Wortley Building,building
80,5,Wilmut Crescent,street
81,5,St Alban's Hospital,hospital
82,5,Milne Park,park
83,5,the Devonshire Building,building
84,5,a carpark,carpark
85,5,the Guiday Monument,monument
86,5,a factory,factory
87,5,St Mark's Hospital,hospital
88,5,a factory,factory
89,5,Gable Walk Fire Station,firestation
90,5,Club Cocker,club
91,5,Gibb Plaza Railway Station,railway
92,5,the Whitlock Building,building
93,5,MacKlin Park,park
94,5,the Gouger Arms,pub
95,5,Noblett Drive,street
96,5,Woodborn Avenue,street
97,5,wasteland,wasteland
98,5,Newnam Avenue,street
99,5,wasteland,wasteland
0,6,a warehouse,warehouse
1,6,the Gristwood Hotel,hotel
2,6,Swearse Lane Police Department,police
3,6,a factory,factory
4,6,Owsley Alley,street
5,6,Petvin Place,street
6,6,a warehouse,warehouse
7,6,a carpark,carpark
8,6,Woolsett Avenue,street
9,6,Rodges Grove,street
10,6,Wells Towers,tower
11,6,the Oxenbury Building,building
12,6,Courage Library,library
13,6,the Borland Museum,museum
14,6,a junkyard,junkyard
15,6,Woodroffe Grove,street
16,6,the Shears Building,building
17,6,the Grenter Building,building
18,6,Riggs Plaza,street
19,6,Copless Lane School,school
20,6,Pittey Way,street
21,6,Mounter Cinema,cinema
22,6,Hedges Avenue School,school
23,6,Bridger Towers,tower
24,6,the Gunningham Motel,hotel
25,6,Gurden Drive,street
26,6,Sowth Auto Repair,autorepair
27,6,St. Benedict's Hospital,hospital
28,6,Foy Towers,tower
29,6,Toomer Auto Repair,autorepair
30,6,the Humpfries Arms,pub
31,6,wasteland,wasteland
32,6,Wilsdon Row,street
33,6,Bowdage Auto Repair,autorepair
34,6,Lowther Lane Fire Station,firestation
35,6,the Lapley Building,building
36,6,Caffin Street,street
37,6,the Edgar Museum,museum
38,6,St. Francis's Church,church
39,6,a junkyard,junkyard
40,6,Anastasius General Hospital,hospital
41,6,Vimpany Auto Repair,autorepair
42,6,St. Anthony's Church,church
43,6,a cemetery,cemetery
44,6,the Digby Building,building
45,6,the Southworth Arms,pub
46,6,the Mays Monument,monument
47,6,wasteland,wasteland
48,6,Silwood Row,street
49,6,Tidcombe Plaza,street
50,6,the Parsons Hotel,hotel
51,6,Spare Grove,street
52,6,Montgomery Towers,tower
53,6,Liddiard Towers,tower
54,6,the Hollwey Arms,pub
55,6,the Rothwell Hotel,hotel
56,6,the Wheadon Museum,museum
57,6,Counsell Auto Repair,autorepair
58,6,the Deller Arms,pub
59,6,Stoodely Street,street
60,6,Rodges Stadium,stadium
61,6,Rodges Stadium,stadium
62,6,the Henshaw Monument,monument
63,6,Kempe Way School,school
64,6,Sweetapple Boulevard,street
65,6,wasteland,wasteland
66,6,Gapper Place Railway Station,railway
67,6,a carpark,carpark
68,6,the Firminger Hotel,hotel
69,6,the Surtees Building,building
70,6,a warehouse,warehouse
71,6,the Gage Museum,museum
72,6,Etheldreda General Hospital,hospital
73,6,a factory,factory
74,6,the Chandler Monument,monument
75,6,Comins Street,street
76,6,Shufflebotham Boulevard Fire Station,firestation
77,6,the Eldredge Building,building
78,6,Weeks Crescent School,school
79,6,Ames Plaza,street
80,6,St Helier's Hospital,hospital
81,6,the Uglow Building,building
82,6,the Upshall Monument,monument
83,6,the Parks Building,building
84,6,Lindell Grove,street
85,6,the Anstruther Building,building
86,6,the Ablett Arms,pub
87,6,Sealy Grove,street
88,6,the Cabble Monument,monument
89,6,the Starr Building,building
90,6,the Nurley Museum,museum
91,6,a factory,factory
92,6,Bruorton Drive,street
93,6,Heddington Walk Railway Station,railway
94,6,Thornhill Alley,street
95,6,Bullor Avenue,street
96,6,Marsh Avenue,street
97,6,Oatley Bank,bank
98,6,Rayfield Lane,street
99,6,the Gatehouse Building,building
0,7,Hogue Street,street
1,7,a junkyard,junkyard
2,7,Lomas Boulevard Fire Station,firestation
3,7,Woodborne Crescent,street
4,7,wasteland,wasteland
5,7,Tossell Walk,street
6,7,a junkyard,junkyard
7,7,Tolly Library,library
8,7,Ledger Avenue,street
9,7,the Blackman Building,building
10,7,Freake Avenue,street
11,7,Batton Row Railway Station,railway
12,7,Board Walk,street
13,7,Smallwood Crescent School,school
14,7,the MacVicar Building,building
15,7,St. Paschal's Church,church
16,7,Club Febrey,club
17,7,Campbell Road,street
18,7,Shilling Place,street
19,7,the Crang Hotel,hotel
20,7,St. Marcellin's Church,church
21,7,Club Beauchamp,club
22,7,Marshfield Auto Repair,autorepair
23,7,Hellear Alley,street
24,7,the Cator Museum,museum
25,7,a junkyard,junkyard
26,7,Prankard Road,street
27,7,St. Cunigunde's Church,church
28,7,Emerson Plaza Police Department,police
29,7,Chilcott Auto Repair,autorepair
30,7,Purnell Avenue,street
31,7,the Cowie Museum,museum
32,7,Whelton Row,street
33,7,the Brandon Building,building
34,7,Coate Boulevard School,school
35,7,a junkyard,junkyard
36,7,St. Columba's Hospital,hospital
37,7,St. Wulfstan's Church,church
38,7,a cemetery,cemetery
39,7,Wickstead Cinema,cinema
40,7,the Porcher Building,building
41,7,the Stapellton Arms,pub
42,7,the Lynn Monument,monument
43,7,Donovan Square,street
44,7,Dawes Walk,street
45,7,Poulet Grove,street
46,7,Packham Alley,street
47,7,a factory,factory
48,7,the Sheppard Building,building
49,7,a junkyard,junkyard
50,7,the Leary Building,building
51,7,Martha General Hospital,hospital
52,7,the Smith Arms,pub
53,7,a carpark,carpark
54,7,wasteland,wasteland
55,7,a warehouse,warehouse
56,7,the Sidney Arms,pub
57,7,Grimstead Boulevard Police Department,police
58,7,the Little Motel,hotel
59,7,a carpark,carpark
60,7,Rodges Stadium,stadium
61,7,Rodges Stadium,stadium
62,7,Melbourne Way,street
63,7,a junkyard,junkyard
64,7,a junkyard,junkyard
65,7,wasteland,wasteland
66,7,Bealey Boulevard School,school
67,7,Cradock Row Fire Station,firestation
68,7,Club Budd,club
69,7,wasteland,wasteland
70,7,Dudoc Street,street
71,7,Club Swabey,club
72,7,Boord Place,street
73,7,Sweet Grove,street
74,7,Doveton Alley,street
75,7,Attewill Bank,bank
76,7,the Greswell Museum,museum
77,7,Pullinger Auto Repair,autorepair
78,7,Seton Road,street
79,7,the Coomer Building,building
80,7,Amatt Boulevard,street
81,7,Club Hagan,club
82,7,wasteland,wasteland
83,7,Wickett Place,street
84,7,a factory,factory
85,7,Tompsett Library,library
86,7,Spirrell Street,street
87,7,Craske Park,park
88,7,Fitzgerald Lane,street
89,7,the Spenser Museum,museum
90,7,Fleming Library,library
91,7,a carpark,carpark
92,7,Treweeke Mall,mall
93,7,Treweeke Mall,mall
94,7,Thresh Row,street
95,7,Spencer Row,street
96,7,a carpark,carpark
97,7,a junkyard,junkyard
98,7,Hinge Drive,street
99,7,the Pilton Building,building
0,8,St. Matthias's Church,church
1,8,Jeffries Auto Repair,autorepair
2,8,Britton Park,park
3,8,wasteland,wasteland
4,8,the Beal Building,building
5,8,the Chitty Hotel,hotel
6,8,Leeworthy Park,park
7,8,the Pask Building,building
8,8,Calderwood Plaza,street
9,8,Meleady Plaza,street
10,8,Gargery Crescent,street
11,8,the Huish Building,building
12,8,wasteland,wasteland
13,8,the Duane Building,building
14,8,the Perren Hotel,hotel
15,8,a cemetery,cemetery
16,8,the Shelmerdine Building,building
17,8,the Orman Building,building
18,8,the Ready Building,building
19,8,Hogue Street,street
20,8,wasteland,wasteland
21,8,a cemetery,cemetery
22,8,Rapps Alley,street
23,8,the Coymer Museum,museum
24,8,the Rason Hotel,hotel
25,8,Whalen Drive,street
26,8,Springford Drive,street
27,8,Penney Way,street
28,8,Ramsdale Lane,street
29,8,Rowley Road,street
30,8,Ivyleafe Row Police Department,police
31,8,Bessant Auto Repair,autorepair
32,8,Club Backholer,club
33,8,the Brundrit Building,building
34,8,Cooling Avenue,street
35,8,Blandy Avenue,street
36,8,Lyne Road,street
37,8,Reaston Plaza,street
38,8,Bromwich Cinema,cinema
39,8,Abot Drive,street
40,8,Huddleston Avenue,street
41,8,a carpark,carpark
42,8,Braddon Way,street
43,8,Cassell Auto Repair,autorepair
44,8,Knyps Drive,street
45,8,Bayley Street,street
46,8,wasteland,wasteland
47,8,Ambrose Lane,street
48,8,Beedall Cinema,cinema
49,8,Southall Mansion,mansion
50,8,Southall Mansion,mansion
51,8,Rolls Road Police Department,police
52,8,Whitin Drive,street
53,8,St. Henry's Church,church
54,8,the Classey Monument,monument
55,8,Gully Library,library
56,8,Clothier Lane,street
57,8,Tozer Auto Repair,autorepair
58,8,the Lambley Building,building
59,8,the Godwin Motel,hotel
60,8,Frognal Park,park
61,8,Oatley Street,street
62,8,Parrott Plaza,street
63,8,the Harenc Building,building
64,8,the Bythesea Monument,monument
65,8,the Cheatle Motel,hotel
66,8,the Bucknall Motel,hotel
67,8,Roger Plaza,street
68,8,a junkyard,junkyard
69,8,Boobyer Walk,street
70,8,Dauncey Park,park
71,8,a carpark,carpark
72,8,Horrigan Street Fire Station,firestation
73,8,Combe Lane,street
74,8,a factory,factory
75,8,Westmacott Row,street
76,8,Royal Way Railway Station,railway
77,8,Franks Avenue,street
78,8,St. Adrian's Hospital,hospital
79,8,Bean Square,street
80,8,the Edridge Museum,museum
81,8,a carpark,carpark
82,8,Woodland Cinema,cinema
83,8,Club Knyps,club
84,8,Woodman Grove,street
85,8,Club Greene,club
86,8,a factory,factory
87,8,the Rendell Monument,monument
88,8,Marcellus General Hospital,hospital
89,8,a factory,factory
90,8,Club Dowell,club
91,8,Ray Alley,street
92,8,Treweeke Mall,mall
93,8,Treweeke Mall,mall
94,8,Pirrie Place,street
95,8,Tovey Place,street
96,8,the Slade Arms,pub
97,8,Hagger Way,street
98,8,Blaise General Hospital,hospital
99,8,McNally Park,park
0,9,Stobbart Walk Police Department,police
1,9,Freeth Auto Repair,autorepair
2,9,the Crespin Building,building
3,9,Tyack Row,street
4,9,Chadwick Towers,tower
5,9,Atkinson Square,street
6,9,Hazeldine Square,street
7,9,the Troakes Monument,monument
8,9,Snook Alley Railway Station,railway
9,9,Whitesides Row,street
10,9,the Perrott Museum,museum
11,9,wasteland,wasteland
12,9,wasteland,wasteland
13,9,Retallick Walk,street
14,9,Sartin Row,street
15,9,Elmund Cinema,cinema
16,9,Greenway Place,street
17,9,the Sibree Building,building
18,9,St. Humphrey's Hospital,hospital
19,9,the Devonshire Building,building
20,9,Tuckwood Cinema,cinema
21,9,the Whitehouse Monument,monument
22,9,Maddocks Drive Fire Station,firestation
23,9,a carpark,carpark
24,9,Verrell Crescent,street
25,9,Calvert Mall,mall
26,9,Calvert Mall,mall
